LCSC,Type,MPN,Manufacturer,Category,Subcategory,Package,Description,Stock,Unit_Price,Process,Min_Qty
C22813,Preferred,0603WAF1603T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 160kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,242938,$0.0011,SMT,20
C22827,Preferred,0603WAF1803T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 180kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,186974,$0.0013,SMT,20
C22828,Preferred,0603WAF1800T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 180Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,308677,$0.0013,SMT,20
C22938,Preferred,0603WAF2204T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 2.2MΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,17,$0.0016,SMT,20
C22965,Preferred,0603WAF2703T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 270kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,107639,$0.0011,SMT,20
C23146,Preferred,0603WAF3603T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 360kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,58770,$0.0012,SMT,20
C23147,Preferred,0603WAF3602T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 36kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,169188,$0.0013,SMT,20
C23150,Preferred,0603WAF3903T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 390kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,97422,$0.0010,SMT,20
C23156,Preferred,0603WAF3004T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 3MΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,317736,$0.0015,SMT,20
C23159,Preferred,0603WAF4301T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 4.3kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,362418,$0.0012,SMT,20
C23163,Preferred,0603WAF4704T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 4.7MΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,42179,$0.0012,SMT,20
C23170,Preferred,0603WAF4300T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 430Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,238040,$0.0011,SMT,20
C23172,Preferred,0603WAF4302T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 43kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,110734,$0.0012,SMT,20
C23203,Preferred,0603WAF5603T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 560kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,218344,$0.0013,SMT,20
C23220,Preferred,0603WAF6200T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 620Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,53686,$0.0013,SMT,20
C23221,Preferred,0603WAF6202T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 62kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,622867,$0.0012,SMT,20
C23240,Preferred,0603WAF7503T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 750kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,37960,$0.0014,SMT,20
C23241,Preferred,0603WAF7500T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 750Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,150922,$0.0013,SMT,20
C23255,Preferred,0603WAF820JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 75V 82Ω Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,88774,$0.0013,SMT,20
C23265,Preferred,0603WAF9102T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 75V 91kΩ Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,27306,$0.0015,SMT,20
C23350,Preferred,0603WAF2400T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 240Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,399797,$0.0011,SMT,20
C25190,Preferred,0603WAF270JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 27Ω 75V Thick Film Resistor ±1% ±200ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,251636,$0.0014,SMT,20
C25194,Preferred,0603WAF3600T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 360Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,103231,$0.0011,SMT,20
C25196,Preferred,0603WAF560JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 56Ω 75V Thick Film Resistor ±1% ±200ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,564355,$0.0011,SMT,20
C25805,Preferred,0603WAF1103T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 110kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,697743,$0.0011,SMT,20
C25822,Preferred,0603WAF6803T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 680kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,147671,$0.0012,SMT,20
C25950,Preferred,0603WAF1102T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 11kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,340137,$0.0010,SMT,20
C25969,Preferred,0603WAF4303T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 430kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,126549,$0.0011,SMT,20
C27592,Preferred,0603WAF680JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0603,-55℃~+155℃ 100mW 68Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS,2404229,$0.0011,SMT,20
C4360,Preferred,0805W8F3602T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 36kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,13872,$0.0024,SMT,20
C17398,Preferred,0805W8F1801T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 1.8kΩ 125mW 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,175425,$0.0021,SMT,20
C17429,Preferred,0805W8F1102T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 11kΩ 125mW 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,48922,$0.0021,SMT,20
C17436,Preferred,0805W8F1203T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 120kΩ 125mW 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,220663,$0.0020,SMT,20
C17455,Preferred,0805W8F1302T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 13kΩ 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,29353,$0.0023,SMT,20
C17480,Preferred,0805W8F150JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 15Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,457265,$0.0021,SMT,20
C17490,Preferred,0805W8F1602T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 16kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,134057,$0.0019,SMT,20
C17501,Preferred,0805W8F1803T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 180kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,97171,$0.0020,SMT,20
C17506,Preferred,0805W8F1802T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 18kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,177574,$0.0021,SMT,20
C17572,Preferred,0805W8F2400T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 240Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,240801,$0.0024,SMT,20
C17589,Preferred,0805W8F2703T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 270kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,66123,$0.0022,SMT,20
C17590,Preferred,0805W8F2700T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 270Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,43531,$0.0023,SMT,20
C17594,Preferred,0805W8F270JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 27Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,223991,$0.0020,SMT,20
C17606,Preferred,0805W8F200KT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 2Ω Thick Film Resistor ±1% ±200ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,145473,$0.0033,SMT,20
C17616,Preferred,0805W8F3003T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 300kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,464442,$0.0019,SMT,20
C17629,Preferred,0805W8F3303T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 330kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,129323,$0.0024,SMT,20
C17656,Preferred,0805W8F3903T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 390kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,52318,$0.0022,SMT,20
C17667,Preferred,0805W8F4301T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 4.3kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,297582,$0.0020,SMT,20
C17695,Preferred,0805W8F4302T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 43kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,161055,$0.0018,SMT,20
C17719,Preferred,0805W8F4992T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 49.9kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,12818,$0.0023,SMT,20
C17733,Preferred,0805W8F5103T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 510kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,25894,$0.0019,SMT,20
C17756,Preferred,0805W8F5602T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 56kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,64462,$0.0023,SMT,20
C17757,Preferred,0805W8F560JT5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 56Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,14916,$0.0022,SMT,20
C17767,Preferred,0805W8F6201T5E,UNI-ROYAL(Uniroyal Elec),Resistors,Chip Resistor - Surface Mount,0805,-55℃~+155℃ 125mW 150V 6.2kΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS,117952,$0.0021,SMT,20
